onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.828	.545	5	4	1.198	func/f075.bmp
7.139	.892	.526	13	7	.750	func/u075.bmp
10.346	.950	.444	14	7	.931	func/u075.bmp
13.470	.962	.406	13	7	.641	func/u081.bmp
16.677	.955	.473	14	7	.557	func/u081.bmp
19.934	.873	.527	5	4	.966	func/f080.bmp
23.058	.837	.472	6	4	.717	func/f080.bmp
26.265	.839	.571	17	4	1.174	func/s075.bmp
29.439	.843	.560	13	7	.918	func/u067.bmp
32.597	.903	.552	14	7	.792	func/u067.bmp
35.803	.908	.549	7	n/a	0	func/f075.bmp
38.459	20.000	20.000	999	20000	20.000	func/i999.bmp
58.954	.854	.459	5	4	1.045	func/f081.bmp
62.128	.973	.505	5	4	1.458	func/f072.bmp
65.385	.900	.516	6	4	1.209	func/f072.bmp
68.592	.830	.541	13	4	.869	func/u065.bmp
71.632	.950	.450	14	4	1.352	func/u065.bmp
74.890	.843	.551	13	4	1.191	func/u080.bmp
78.080	.807	.581	19	4	1.163	func/s075.bmp
81.187	.825	.532	17	n/a	0	func/s080.bmp
84.344	.941	.550	17	n/a	0	func/s068.bmp
87.634	.865	.570	18	7	1.423	func/s068.bmp
90.691	.933	.421	7	4	1.075	func/f081.bmp
93.965	.905	.561	5	4	1.024	func/f074.bmp
97.205	.906	.555	6	4	.867	func/f074.bmp
100.329	.898	.436	17	7	1.107	func/s081.bmp
103.553	.925	.563	5	4	1.800	func/f070.bmp
106.676	.877	.423	15	4	.954	func/u080.bmp
109.817	.985	.487	13	7	1.000	func/u070.bmp
113.141	.985	.579	19	4	1.380	func/s080.bmp
115.863	20.000	20.000	999	20000	20.000	func/i999.bmp
136.442	.865	.535	13	4	.616	func/u066.bmp
139.599	.918	.531	14	7	.507	func/u066.bmp
142.723	.850	.436	5	7	.598	func/f067.bmp
145.746	.995	.412	5	7	.879	func/f079.bmp
149.003	.883	.492	6	7	.446	func/f079.bmp
152.110	.875	.460	19	7	.743	func/s081.bmp
155.184	.913	.419	13	4	1.129	func/u078.bmp
158.391	.884	.532	14	4	.784	func/u078.bmp
161.581	.829	.549	7	7	.958	func/f070.bmp
164.705	.920	.525	13	4	1.001	func/u068.bmp
167.895	.850	.504	14	4	.819	func/u068.bmp
171.002	.865	.486	15	7	1.207	func/u070.bmp
174.092	.977	.464	5	4	.909	func/f069.bmp
177.349	.878	.502	5	n/a	0	func/f077.bmp
180.506	.832	.511	7	7	1.266	func/f067.bmp
183.580	.930	.477	17	7	1.057	func/s078.bmp
186.687	.901	.412	17	7	1.201	func/s077.bmp
189.944	.819	.581	17	4	.924	func/s073.bmp
192.499	20.000	20.000	999	20000	20.000	func/i999.bmp
213.095	.970	.565	17	4	.878	func/s065.bmp
216.252	.829	.408	7	7	1.016	func/f069.bmp
219.259	.994	.413	17	7	1.232	func/s079.bmp
222.433	.994	.417	18	n/a	0	func/s079.bmp
225.757	.948	.568	7	7	.914	func/f077.bmp
229.014	.913	.538	13	7	.981	func/u074.bmp
232.271	.978	.572	19	7	.949	func/s078.bmp
235.662	.940	.571	13	4	1.194	func/u072.bmp
238.885	.978	.513	14	4	1.088	func/u072.bmp
242.193	.805	.554	19	4	1.298	func/s077.bmp
245.350	.909	.578	13	7	1.184	func/u079.bmp
248.457	.831	.423	14	7	.691	func/u079.bmp
251.580	.984	.529	19	4	.910	func/s073.bmp
254.921	.817	.590	5	n/a	0	func/f066.bmp
257.927	.878	.429	6	4	.919	func/f066.bmp
260.968	.882	.400	19	7	1.540	func/s065.bmp
264.158	.987	.520	17	4	1.063	func/s072.bmp
267.465	.889	.541	17	7	1.495	func/s067.bmp
270.622	.927	.494	18	7	.932	func/s067.bmp
273.746	.826	.429	15	7	1.842	func/u074.bmp
276.318	20.000	20.000	999	20000	20.000	func/i999.bmp
296.830	.807	.479	17	4	1.779	func/s074.bmp
299.837	.963	.418	5	4	.964	func/f071.bmp
302.994	.991	.430	6	4	.710	func/f071.bmp
306.218	.922	.467	5	4	1.931	func/f068.bmp
309.441	.820	.527	6	4	.729	func/f068.bmp
312.582	.889	.539	5	7	1.249	func/f073.bmp
315.839	.961	.598	19	7	.528	func/s072.bmp
318.979	.985	.408	5	4	.994	func/f078.bmp
322.220	.887	.497	6	n/a	0	func/f078.bmp
325.427	.960	.542	13	n/a	0	func/u073.bmp
328.634	.979	.481	19	4	.728	func/s074.bmp
331.858	.892	.473	17	4	1.398	func/s066.bmp
334.931	.886	.410	18	4	.919	func/s066.bmp
338.105	.850	.519	13	4	1.892	func/u069.bmp
341.245	.981	.524	14	7	1.161	func/u069.bmp
344.603	.810	.585	17	4	2.445	func/s069.bmp
347.743	.904	.558	7	7	.892	func/f073.bmp
351.000	.976	.582	13	n/a	0	func/u077.bmp
354.241	.988	.495	14	7	2.006	func/u077.bmp
356.980	20.000	20.000	999	20000	20.000	func/i999.bmp
377.442	.859	.428	13	4	1.369	func/u071.bmp
380.482	.933	.406	15	7	.717	func/u073.bmp
383.672	.995	.492	17	4	1.060	func/s070.bmp
386.879	.848	.441	5	7	.986	func/f065.bmp
389.903	.813	.416	6	7	.680	func/f065.bmp
392.943	.975	.429	17	4	1.108	func/s071.bmp
396.284	.879	.593	19	4	1.444	func/s069.bmp
398.956	.012	0	999	0	0	func/Circle.bmp
