onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.880	.516	13	4	1.137	func/u097.bmp
7.191	.855	.543	14	4	1.053	func/u097.bmp
10.448	.943	.519	17	7	1.918	func/s090.bmp
13.722	.819	.565	17	7	1.325	func/s095.bmp
16.795	.987	.468	5	4	1.969	func/f092.bmp
20.053	.940	.496	17	7	2.371	func/s084.bmp
23.243	.896	.479	17	7	.863	func/s083.bmp
26.350	.907	.435	5	4	1.093	func/f093.bmp
29.473	.916	.435	19	4	.917	func/s090.bmp
32.129	20.000	20.000	999	20000	20.000	func/i999.bmp
52.708	.992	.527	13	7	1.231	func/u084.bmp
56.066	.956	.597	14	7	.710	func/u084.bmp
59.289	.982	.486	19	7	1.948	func/s095.bmp
62.496	.907	.456	13	7	1.498	func/u096.bmp
65.737	.856	.564	7	4	.965	func/f092.bmp
68.927	.847	.564	5	4	1.371	func/f096.bmp
71.951	.830	.417	6	n/a	0	func/f096.bmp
75.024	.994	.479	19	n/a	0	func/s084.bmp
78.382	.850	.577	5	n/a	0	func/f089.bmp
81.572	.914	.572	6	7	1.131	func/f089.bmp
84.829	.984	.572	19	4	1.761	func/s083.bmp
88.053	.878	.480	13	7	2.484	func/u093.bmp
91.210	.846	.515	14	7	1.023	func/u093.bmp
94.350	.816	.531	7	4	1.356	func/f093.bmp
97.357	.966	.423	13	7	.822	func/u089.bmp
100.614	.862	.533	17	7	1.956	func/s091.bmp
103.804	.822	.561	18	7	1.876	func/s091.bmp
106.995	.898	.596	15	7	.746	func/u096.bmp
110.235	.852	.574	17	4	1.085	func/s092.bmp
113.392	.963	.538	18	4	2.385	func/s092.bmp
116.098	20.000	20.000	999	20000	20.000	func/i999.bmp
136.627	.887	.484	5	7	1.070	func/f087.bmp
139.701	.959	.413	6	7	.576	func/f087.bmp
142.924	.923	.499	17	7	1.201	func/s093.bmp
146.148	.849	.499	17	n/a	0	func/s086.bmp
149.288	.947	.518	18	4	.738	func/s086.bmp
152.479	.942	.479	15	7	.749	func/u089.bmp
155.652	.835	.460	5	7	1.513	func/f088.bmp
158.843	.864	.596	5	7	.942	func/f091.bmp
162.017	.815	.549	6	4	.855	func/f091.bmp
165.190	.970	.599	13	7	.619	func/u090.bmp
168.464	.950	.523	14	n/a	0	func/u090.bmp
171.621	.966	.447	5	4	1.630	func/f082.bmp
174.812	.866	.452	19	7	1.129	func/s093.bmp
177.852	.876	.417	13	4	1.243	func/u083.bmp
181.009	.924	.511	13	4	1.539	func/u088.bmp
184.133	.866	.434	14	4	.658	func/u088.bmp
187.189	.955	.424	7	7	.932	func/f088.bmp
190.329	.962	.409	13	7	1.762	func/u086.bmp
193.553	.840	.495	13	4	1.027	func/u085.bmp
196.142	20.000	20.000	999	20000	20.000	func/i999.bmp
216.587	.926	.412	5	4	1.946	func/f083.bmp
219.794	.876	.503	6	4	1.926	func/f083.bmp
223.001	.934	.554	7	4	.841	func/f082.bmp
226.108	.948	.404	17	4	1.346	func/s094.bmp
229.349	.970	.533	18	4	.928	func/s094.bmp
232.673	.864	.579	15	n/a	0	func/u083.bmp
235.947	.909	.582	5	7	.874	func/f094.bmp
239.187	.824	.551	5	4	.951	func/f084.bmp
242.227	.836	.449	6	4	1.069	func/f084.bmp
245.267	.855	.438	15	7	1.418	func/u086.bmp
248.491	.997	.596	5	4	.973	func/f097.bmp
251.665	.813	.417	15	4	.921	func/u085.bmp
254.655	.877	.405	13	4	1.265	func/u092.bmp
257.712	.944	.410	14	4	1.239	func/u092.bmp
260.835	.922	.414	13	n/a	0	func/u087.bmp
264.092	.911	.565	14	4	1.149	func/u087.bmp
267.233	.934	.430	17	4	2.287	func/s088.bmp
270.373	.962	.435	7	7	.802	func/f094.bmp
273.547	.958	.439	17	n/a	0	func/s097.bmp
276.253	20.000	20.000	999	20000	20.000	func/i999.bmp
296.849	.844	.555	17	4	1.651	func/s087.bmp
299.871	.948	.407	7	4	1.605	func/f097.bmp
303.145	.853	.560	17	7	1.198	func/s089.bmp
306.219	.809	.452	5	7	.853	func/f085.bmp
309.209	.986	.404	6	7	1.498	func/f085.bmp
312.483	.813	.528	17	7	1.170	func/s096.bmp
315.489	.993	.428	18	7	.937	func/s096.bmp
318.747	.907	.489	19	4	.982	func/s088.bmp
321.837	.992	.410	17	7	.820	func/s082.bmp
325.077	.925	.478	18	4	.915	func/s082.bmp
328.351	.841	.581	19	4	.781	func/s097.bmp
331.441	.871	.469	17	4	.816	func/s085.bmp
334.632	.879	.550	18	4	.699	func/s085.bmp
337.789	.841	.507	19	4	1.181	func/s087.bmp
340.996	.999	.596	13	7	.814	func/u091.bmp
344.270	.861	.513	19	4	1.386	func/s089.bmp
347.427	.937	.527	13	7	.673	func/u095.bmp
350.684	.998	.547	13	7	.890	func/u082.bmp
353.423	20.000	20.000	999	20000	20.000	func/i999.bmp
373.969	.818	.499	5	7	.781	func/f086.bmp
377.126	.849	.576	6	7	1.242	func/f086.bmp
380.266	.917	.526	5	7	1.617	func/f090.bmp
383.506	.971	.557	6	7	1.019	func/f090.bmp
386.814	.879	.553	5	4	1.636	func/f095.bmp
390.005	.919	.551	6	4	1.052	func/f095.bmp
393.094	.857	.416	15	7	.816	func/u091.bmp
396.285	.821	.553	13	4	1.099	func/u094.bmp
399.392	.866	.508	15	7	1.444	func/u095.bmp
402.031	.012	0	999	0	0	func/Circle.bmp
