onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.958	.447	5	7	.947	func/f137.bmp
7.241	.990	.486	5	4	.618	func/f140.bmp
10.615	.905	.500	17	7	.668	func/s139.bmp
13.839	.951	.547	18	7	.594	func/s139.bmp
17.029	.827	.472	13	4	.635	func/u132.bmp
20.069	.931	.447	14	4	.488	func/u132.bmp
23.276	.994	.485	13	4	.623	func/u145.bmp
26.617	.922	.573	5	7	.983	func/f135.bmp
29.874	.899	.566	6	7	.551	func/f135.bmp
33.082	.823	.547	7	7	.663	func/f137.bmp
35.654	20.000	20.000	999	20000	20.000	func/i999.bmp
56.233	.849	.535	5	4	.751	func/f136.bmp
59.290	.980	.440	7	4	.665	func/f140.bmp
62.597	.999	.564	5	7	.712	func/f139.bmp
65.871	.937	.517	6	7	.428	func/f139.bmp
69.145	.973	.516	17	7	.691	func/s136.bmp
72.469	.840	.571	18	7	.372	func/s136.bmp
75.693	.850	.586	13	4	.622	func/u141.bmp
78.716	.863	.414	15	4	.576	func/u145.bmp
81.840	.840	.469	5	n/a	0	func/f146.bmp
84.880	.948	.423	17	7	.738	func/s133.bmp
88.054	.892	.460	7	4	.591	func/f136.bmp
91.195	.891	.468	5	4	.648	func/f141.bmp
94.368	.839	.504	6	4	.483	func/f141.bmp
97.542	.908	.551	17	7	.683	func/s131.bmp
100.799	.811	.576	18	7	.549	func/s131.bmp
103.872	.846	.487	17	4	.747	func/s143.bmp
106.929	.893	.446	18	4	.480	func/s143.bmp
110.153	.944	.565	15	4	.626	func/u141.bmp
112.842	20.000	20.000	999	20000	20.000	func/i999.bmp
133.421	.989	.546	5	4	.629	func/f138.bmp
136.679	.871	.494	7	4	.608	func/f146.bmp
139.752	.962	.425	17	4	.865	func/s144.bmp
143.044	.823	.568	19	7	1.063	func/s133.bmp
146.100	.976	.439	5	7	.849	func/f133.bmp
149.357	.836	.517	6	7	.824	func/f133.bmp
152.364	.882	.401	5	4	.595	func/f134.bmp
155.587	.888	.582	17	7	.754	func/s135.bmp
158.695	.897	.451	18	7	.569	func/s135.bmp
161.902	.994	.542	13	n/a	0	func/u135.bmp
165.110	.886	.451	14	4	.545	func/u135.bmp
168.282	.976	.529	7	n/a	0	func/f138.bmp
171.473	.825	.438	17	7	.663	func/s146.bmp
174.663	.873	.590	19	7	.453	func/s144.bmp
177.821	.819	.495	13	4	.766	func/u139.bmp
180.994	.883	.586	14	4	.516	func/u139.bmp
184.168	.952	.520	5	4	1.076	func/f143.bmp
187.408	.938	.523	6	4	.538	func/f143.bmp
190.632	.861	.517	7	4	.847	func/f134.bmp
193.856	.891	.589	5	7	.709	func/f132.bmp
196.495	20.000	20.000	999	20000	20.000	func/i999.bmp
217.007	.826	.469	17	4	.922	func/s140.bmp
220.048	.870	.434	5	4	.697	func/f144.bmp
223.238	.883	.564	19	7	.472	func/s146.bmp
226.362	.961	.455	17	4	.876	func/s138.bmp
229.585	.807	.491	18	4	.941	func/s138.bmp
232.609	.882	.438	17	7	.702	func/s145.bmp
235.717	.871	.418	18	7	.597	func/s145.bmp
238.890	.947	.527	17	4	.897	func/s134.bmp
242.147	.912	.542	7	7	.864	func/f132.bmp
245.421	.976	.599	17	7	.676	func/s142.bmp
248.645	.881	.474	18	7	.542	func/s142.bmp
251.835	.879	.538	19	7	.928	func/s140.bmp
255.059	.856	.576	13	4	.787	func/u131.bmp
258.233	.852	.550	7	4	.685	func/f144.bmp
261.339	.813	.495	13	4	.808	func/u136.bmp
264.463	.898	.548	13	4	.725	func/u144.bmp
267.720	.851	.579	5	4	.571	func/f145.bmp
270.927	.865	.599	6	4	.617	func/f145.bmp
273.984	.922	.431	19	4	.969	func/s134.bmp
276.657	20.000	20.000	999	20000	20.000	func/i999.bmp
297.152	.983	.457	13	7	.920	func/u143.bmp
300.410	.963	.503	13	4	.720	func/u134.bmp
303.634	.986	.488	14	4	.520	func/u134.bmp
306.908	.814	.522	15	4	.596	func/u131.bmp
309.964	.911	.480	13	4	.460	func/u133.bmp
313.222	.888	.570	14	4	.536	func/u133.bmp
316.429	.863	.545	15	4	.807	func/u136.bmp
319.602	.909	.540	13	4	.589	func/u140.bmp
322.693	.955	.407	14	4	.635	func/u140.bmp
325.850	.891	.428	15	4	.678	func/u144.bmp
329.107	.872	.588	17	7	1.054	func/s132.bmp
332.214	.907	.442	13	4	.732	func/u137.bmp
335.337	.936	.449	15	7	.901	func/u143.bmp
338.561	.920	.529	5	4	.840	func/f131.bmp
341.685	.986	.433	5	4	.690	func/f142.bmp
345.009	.918	.579	6	4	.559	func/f142.bmp
348.116	.916	.426	13	4	.638	func/u146.bmp
351.356	.926	.564	17	7	.969	func/s141.bmp
354.630	.973	.569	18	7	.948	func/s141.bmp
357.821	.986	.439	19	7	.628	func/s132.bmp
360.544	20.000	20.000	999	20000	20.000	func/i999.bmp
381.123	.913	.548	13	4	.639	func/u142.bmp
384.213	.837	.409	14	4	.540	func/u142.bmp
387.403	.836	.582	15	4	.682	func/u137.bmp
390.560	.814	.535	13	4	.618	func/u138.bmp
393.684	.971	.549	14	4	.497	func/u138.bmp
396.858	.895	.431	7	4	.745	func/f131.bmp
399.981	.837	.452	17	7	.658	func/s137.bmp
402.604	.012	0	999	0	0	func/Circle.bmp
