response_time	button_press	stim_file
5958	2	meg/f065.bmp
1758	3	meg/f018.bmp
1623	1	meg/f102.bmp
2158	2	meg/f081.bmp
1566	3	meg/f010.bmp
1159	1	meg/u077.bmp
1065	1	meg/f025.bmp
1096	1	meg/u028.bmp
1629	1	meg/u097.bmp
1628	1	meg/u082.bmp
889	1	meg/u009.bmp
1407	3	meg/f005.bmp
2022	3	meg/f009.bmp
1260	1	meg/u148.bmp
1026	1	meg/u075.bmp
1594	1	meg/u125.bmp
1682	1	meg/u029.bmp
1310	1	meg/f095.bmp
1122	1	meg/f104.bmp
6022	2	meg/f131.bmp
1908	1	meg/u092.bmp
918	1	meg/u046.bmp
1283	3	meg/f070.bmp
1023	1	meg/f017.bmp
5135	2	meg/f089.bmp
915	1	meg/u119.bmp
2632	3	meg/f144.bmp
901	1	meg/f135.bmp
1050	1	meg/f140.bmp
833	1	meg/u133.bmp
810	1	meg/u137.bmp
2619	2	meg/f069.bmp
856	1	meg/u117.bmp
3431	1	meg/u040.bmp
1433	1	meg/f120.bmp
2423	1	meg/f027.bmp
1524	1	meg/u122.bmp
1759	1	meg/f049.bmp
3744	1	meg/u095.bmp
3869	3	meg/f054.bmp
5461	1	meg/f078.bmp
3947	2	meg/f033.bmp
1519	1	meg/u102.bmp
2331	1	meg/u047.bmp
4356	1	meg/u070.bmp
943	1	meg/u051.bmp
2634	3	meg/f041.bmp
1071	1	meg/u065.bmp
1252	1	meg/u031.bmp
2779	1	meg/u043.bmp
2049	3	meg/f072.bmp
2526	1	meg/u048.bmp
1503	3	meg/f003.bmp
1643	1	meg/u134.bmp
873	1	meg/u058.bmp
1247	3	meg/f080.bmp
1534	1	meg/u086.bmp
3393	1	meg/u094.bmp
1052	3	meg/f119.bmp
1315	1	meg/f094.bmp
871	1	meg/u002.bmp
1005	3	meg/f006.bmp
1558	1	meg/u033.bmp
2207	3	meg/f143.bmp
1501	1	meg/f128.bmp
1225	1	meg/u109.bmp
1209	1	meg/f031.bmp
5081	1	meg/f084.bmp
886	1	meg/u044.bmp
2580	1	meg/u139.bmp
2722	1	meg/f092.bmp
786	1	meg/f071.bmp
1324	1	meg/u066.bmp
823	1	meg/f118.bmp
1735	1	meg/u120.bmp
3178	2	meg/f077.bmp
1775	1	meg/f108.bmp
3767	2	meg/f030.bmp
2340	3	meg/f145.bmp
4852	2	meg/f040.bmp
963	1	meg/f099.bmp
829	1	meg/f130.bmp
902	1	meg/f075.bmp
1426	1	meg/f103.bmp
1201	1	meg/u039.bmp
4234	1	meg/u108.bmp
1171	3	meg/f086.bmp
1876	1	meg/u130.bmp
2969	1	meg/u078.bmp
1607	1	meg/f035.bmp
1910	1	meg/f028.bmp
1161	1	meg/u032.bmp
1123	1	meg/u013.bmp
887	1	meg/u057.bmp
8116	1	meg/u084.bmp
993	1	meg/u140.bmp
1114	1	meg/u142.bmp
2046	1	meg/f116.bmp
2747	2	meg/f020.bmp
1411	1	meg/f002.bmp
1090	1	meg/u116.bmp
3104	1	meg/u006.bmp
13528	1	meg/f149.bmp
2154	2	meg/f056.bmp
1034	3	meg/f026.bmp
1313	1	meg/f082.bmp
1589	2	meg/f063.bmp
997	3	meg/f055.bmp
1511	1	meg/f132.bmp
1698	1	meg/f047.bmp
8886	2	meg/f127.bmp
5403	1	meg/f067.bmp
874	1	meg/u135.bmp
881	1	meg/f023.bmp
1295	1	meg/u027.bmp
1588	1	meg/u072.bmp
2076	2	meg/f011.bmp
1039	1	meg/u093.bmp
2038	1	meg/f068.bmp
1723	3	meg/f088.bmp
3429	2	meg/f093.bmp
968	1	meg/f019.bmp
1371	1	meg/u105.bmp
764	1	meg/f043.bmp
935	1	meg/u110.bmp
29498	1	meg/f125.bmp
4883	1	meg/f138.bmp
2808	3	meg/f053.bmp
1245	1	meg/u012.bmp
851	1	meg/u104.bmp
1883	1	meg/u038.bmp
1183	1	meg/u114.bmp
897	1	meg/u018.bmp
1206	1	meg/u042.bmp
1038	1	meg/u050.bmp
2629	1	meg/u053.bmp
1953	3	meg/f048.bmp
34138	3	meg/f139.bmp
9046	1	meg/u115.bmp
852	1	meg/u037.bmp
755	1	meg/f073.bmp
758	1	meg/f110.bmp
1017	1	meg/f087.bmp
938	1	meg/u146.bmp
2997	2	meg/f013.bmp
2778	2	meg/f137.bmp
800	1	meg/u019.bmp
890	1	meg/u111.bmp
1072	1	meg/u005.bmp
1701	1	meg/f124.bmp
1617	1	meg/f036.bmp
18111	1	meg/u141.bmp
807	1	meg/u089.bmp
776	1	meg/u010.bmp
1843	1	meg/f113.bmp
4560	2	meg/f008.bmp
2140	1	meg/u091.bmp
1148	1	meg/f097.bmp
2439	2	meg/f123.bmp
884	1	meg/u054.bmp
818	1	meg/u059.bmp
2723	1	meg/f060.bmp
963	1	meg/u035.bmp
854	1	meg/f058.bmp
669	1	meg/u061.bmp
644	1	meg/u022.bmp
1764	1	meg/f111.bmp
829	1	meg/u034.bmp
989	1	meg/f114.bmp
1054	1	meg/u004.bmp
1685	2	meg/f079.bmp
785	1	meg/u150.bmp
1540	1	meg/f085.bmp
846	1	meg/f037.bmp
1045	1	meg/u106.bmp
821	1	meg/u069.bmp
1173	1	meg/u030.bmp
2887	1	meg/f098.bmp
1215	1	meg/u129.bmp
792	1	meg/f039.bmp
633	1	meg/u145.bmp
698	1	meg/f148.bmp
3128	1	meg/u025.bmp
695	1	meg/u017.bmp
765	1	meg/u073.bmp
1304	3	meg/f050.bmp
916	1	meg/f126.bmp
969	3	meg/f062.bmp
1052	3	meg/f101.bmp
883	1	meg/u126.bmp
1073	1	meg/f112.bmp
911	1	meg/u049.bmp
1324	1	meg/u107.bmp
823	1	meg/u020.bmp
839	1	meg/f133.bmp
894	1	meg/u118.bmp
860	1	meg/u144.bmp
843	1	meg/u062.bmp
826	1	meg/u131.bmp
1187	3	meg/f146.bmp
1652	1	meg/u076.bmp
3522	2	meg/f001.bmp
1817	1	meg/u112.bmp
839	1	meg/u023.bmp
991	1	meg/u001.bmp
968	1	meg/u036.bmp
1347	3	meg/f057.bmp
7165	1	meg/u045.bmp
1274	1	meg/f007.bmp
1224	1	meg/u090.bmp
775	1	meg/u138.bmp
785	1	meg/u098.bmp
1011	1	meg/u083.bmp
724	1	meg/u079.bmp
1416	1	meg/u060.bmp
5864	1	meg/f142.bmp
1060	1	meg/f106.bmp
826	1	meg/u024.bmp
2099	1	meg/f121.bmp
1190	1	meg/u128.bmp
1015	1	meg/u008.bmp
2166	2	meg/f059.bmp
990	1	meg/u074.bmp
1464	3	meg/f096.bmp
1853	1	meg/u101.bmp
1395	1	meg/u052.bmp
1379	1	meg/u100.bmp
1020	1	meg/u088.bmp
1004	1	meg/u016.bmp
2557	1	meg/f024.bmp
1092	3	meg/f021.bmp
825	1	meg/f134.bmp
3233	1	meg/f046.bmp
1732	1	meg/u087.bmp
687	1	meg/u081.bmp
4036	3	meg/f109.bmp
829	1	meg/u096.bmp
1101	1	meg/u055.bmp
1074	1	meg/u123.bmp
1016	3	meg/f052.bmp
953	1	meg/f045.bmp
3355	3	meg/f034.bmp
1753	1	meg/u014.bmp
1291	1	meg/f029.bmp
865	1	meg/f016.bmp
871	1	meg/u099.bmp
862	1	meg/u143.bmp
973	3	meg/f022.bmp
990	1	meg/f061.bmp
919	3	meg/f012.bmp
771	1	meg/f064.bmp
2446	1	meg/u124.bmp
730	1	meg/u147.bmp
1862	3	meg/f107.bmp
1299	1	meg/f051.bmp
960	1	meg/u113.bmp
2338	3	meg/f074.bmp
875	1	meg/u067.bmp
778	1	meg/u015.bmp
1644	1	meg/f105.bmp
938	1	meg/f122.bmp
1453	1	meg/f129.bmp
1884	2	meg/f066.bmp
832	1	meg/u071.bmp
1767	3	meg/f083.bmp
856	1	meg/u056.bmp
783	1	meg/u007.bmp
1097	1	meg/u011.bmp
702	1	meg/u136.bmp
1092	1	meg/u103.bmp
785	1	meg/f147.bmp
1499	1	meg/u026.bmp
12256	1	meg/f141.bmp
782	1	meg/u063.bmp
2289	1	meg/u080.bmp
924	3	meg/f044.bmp
791	1	meg/u003.bmp
865	1	meg/u149.bmp
1992	1	meg/u041.bmp
1055	1	meg/u127.bmp
885	1	meg/f015.bmp
1316	3	meg/f032.bmp
928	1	meg/f091.bmp
6012	3	meg/f014.bmp
4370	2	meg/f150.bmp
1101	1	meg/f100.bmp
1162	1	meg/u068.bmp
812	3	meg/f090.bmp
870	1	meg/u121.bmp
1035	1	meg/f136.bmp
1859	2	meg/f038.bmp
887	3	meg/f004.bmp
773	1	meg/u132.bmp
927	3	meg/f042.bmp
1204	1	meg/u064.bmp
1140	1	meg/f115.bmp
911	1	meg/u085.bmp
812	1	meg/u021.bmp
