onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.878	.435	13	7	.761	func/u033.bmp
7.090	.900	.438	13	7	.677	func/u035.bmp
10.314	.823	.454	14	7	.568	func/u035.bmp
13.354	.955	.447	13	4	.571	func/u047.bmp
16.561	.975	.472	13	7	.635	func/u040.bmp
19.852	.879	.547	13	4	.666	func/u037.bmp
22.992	.954	.487	13	7	.625	func/u039.bmp
26.300	.938	.576	14	7	.592	func/u039.bmp
29.573	.915	.559	15	7	.696	func/u033.bmp
32.229	20.000	20.000	999	20000	20.000	func/i999.bmp
52.825	.881	.562	5	4	.919	func/f038.bmp
55.932	.924	.464	6	4	.562	func/f038.bmp
59.072	.819	.446	5	7	.630	func/f046.bmp
62.129	.900	.470	15	4	.611	func/u047.bmp
65.269	.994	.469	17	7	1.157	func/s042.bmp
68.560	.852	.524	15	7	.596	func/u040.bmp
71.734	.836	.552	13	4	.479	func/u038.bmp
74.807	.956	.480	15	7	.680	func/u037.bmp
78.114	.864	.575	5	4	.801	func/f035.bmp
81.154	.817	.411	6	4	.772	func/f035.bmp
84.245	.902	.507	5	4	.723	func/f033.bmp
87.368	.817	.458	6	4	.558	func/f033.bmp
90.408	.929	.466	17	4	.705	func/s043.bmp
93.615	.838	.510	18	4	.528	func/s043.bmp
96.772	.861	.539	7	7	.756	func/f046.bmp
99.913	.903	.513	17	4	.709	func/s037.bmp
103.020	.976	.449	19	7	.799	func/s042.bmp
106.227	.827	.461	5	7	.961	func/f044.bmp
109.300	.934	.479	6	7	.584	func/f044.bmp
112.558	.992	.568	15	7	.694	func/u038.bmp
115.297	20.000	20.000	999	20000	20.000	func/i999.bmp
135.893	.998	.568	13	7	.719	func/u042.bmp
139.200	.813	.539	14	7	.600	func/u042.bmp
142.273	.856	.498	5	4	.636	func/f034.bmp
145.447	.981	.536	5	4	.679	func/f042.bmp
148.654	.937	.467	17	7	.806	func/s046.bmp
151.928	.972	.555	19	4	.719	func/s037.bmp
155.135	.876	.457	17	7	.797	func/s034.bmp
158.242	.946	.465	18	7	.960	func/s034.bmp
161.449	.979	.500	17	4	.629	func/s039.bmp
164.757	.870	.568	13	7	.712	func/u044.bmp
167.913	.890	.501	14	7	.660	func/u044.bmp
171.171	.818	.586	7	4	.550	func/f034.bmp
174.277	.898	.523	13	7	.673	func/u046.bmp
177.351	.930	.404	14	7	.566	func/u046.bmp
180.541	.818	.486	7	4	.494	func/f042.bmp
183.531	.848	.407	5	7	.853	func/f037.bmp
186.705	.891	.564	6	7	.919	func/f037.bmp
189.962	.941	.587	19	4	.608	func/s046.bmp
193.102	.806	.419	17	4	.682	func/s038.bmp
195.658	20.000	20.000	999	20000	20.000	func/i999.bmp
216.254	.926	.551	5	4	.689	func/f043.bmp
219.361	.810	.416	6	4	.550	func/f043.bmp
222.384	.989	.448	19	7	.681	func/s039.bmp
225.625	.814	.474	5	4	.677	func/f048.bmp
228.731	.872	.528	13	7	.604	func/u043.bmp
231.888	.887	.515	13	7	.888	func/u034.bmp
235.112	.997	.510	14	7	.604	func/u034.bmp
238.336	.914	.453	5	4	.553	func/f045.bmp
241.593	.912	.582	19	7	.742	func/s038.bmp
244.700	.858	.430	13	7	1.190	func/u041.bmp
247.757	.939	.424	14	7	.429	func/u041.bmp
250.864	.907	.400	13	7	.726	func/u048.bmp
254.004	.808	.458	14	7	.686	func/u048.bmp
257.011	.930	.421	7	4	.624	func/f048.bmp
260.184	.831	.473	17	7	.726	func/s033.bmp
263.258	.912	.473	18	7	.695	func/s033.bmp
266.448	.984	.503	15	7	.680	func/u043.bmp
269.672	.979	.469	5	4	.576	func/f039.bmp
272.395	20.000	20.000	999	20000	20.000	func/i999.bmp
292.957	.831	.523	17	4	.688	func/s036.bmp
296.147	.850	.594	7	4	.702	func/f045.bmp
299.288	.938	.521	17	4	.577	func/s045.bmp
302.445	.915	.438	18	4	.815	func/s045.bmp
305.719	.898	.592	17	7	.885	func/s047.bmp
308.976	.878	.587	13	7	.747	func/u036.bmp
312.083	.940	.460	14	7	.640	func/u036.bmp
315.307	1.000	.504	5	4	.776	func/f040.bmp
318.480	.990	.403	7	4	.706	func/f039.bmp
321.754	.856	.517	5	4	.844	func/f041.bmp
324.878	.839	.493	6	4	.746	func/f041.bmp
327.951	.975	.461	19	4	.880	func/s036.bmp
331.242	.881	.536	5	7	.942	func/f036.bmp
334.416	.829	.520	6	7	.701	func/f036.bmp
337.422	.994	.408	17	7	.748	func/s048.bmp
340.730	.975	.537	19	4	.684	func/s047.bmp
343.887	.924	.404	17	4	.688	func/s044.bmp
347.177	.938	.597	17	4	.661	func/s035.bmp
350.384	.923	.488	7	4	.788	func/f040.bmp
353.057	20.000	20.000	999	20000	20.000	func/i999.bmp
373.586	.971	.491	13	4	.780	func/u045.bmp
376.743	.943	.411	14	4	.595	func/u045.bmp
379.916	.824	.454	5	4	.773	func/f047.bmp
382.940	.850	.433	17	7	.817	func/s040.bmp
386.147	.928	.585	18	7	.746	func/s040.bmp
389.287	.893	.436	19	4	.795	func/s048.bmp
392.461	.933	.505	17	4	.753	func/s041.bmp
395.618	.887	.465	18	4	.760	func/s041.bmp
398.708	.994	.429	19	7	.974	func/s044.bmp
401.481	.012	0	999	0	0	func/Circle.bmp
